# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.01103685,-2.10901019,6.46352095,134.33475079,88.79814503
300.00000000,0.01101133,-2.11100308,6.46152806,134.17933629,88.70183402
300.00000000,0.01098603,-2.11297887,6.45955228,134.02512689,88.60576265
300.00000000,0.01096096,-2.11493758,6.45759356,133.87212579,88.51120926
300.00000000,0.01093612,-2.11687925,6.45565190,133.72033964,88.42043940
300.00000000,0.01091151,-2.11880388,6.45372727,133.56977754,88.33171256
300.00000000,0.01088712,-2.12071149,6.45181966,133.42044996,88.24325574
300.00000000,0.01086297,-2.12260210,6.44992905,133.27236769,88.15610297
300.00000000,0.01083905,-2.12447572,6.44805543,133.12554093,88.07530382
300.00000000,0.01081536,-2.12633237,6.44619878,132.97997838,87.99508898
300.00000000,0.01079190,-2.12817208,6.44435907,132.83568663,87.91549220
300.00000000,0.01076867,-2.12999488,6.44253627,132.69266958,87.83850386
300.00000000,0.01074568,-2.13180081,6.44073034,132.55092817,87.76176865
300.00000000,0.01072292,-2.13358993,6.43894122,132.41046017,87.68913351
300.00000000,0.01070038,-2.13536229,6.43716885,132.27126027,87.62083535
300.00000000,0.01067808,-2.13711797,6.43541318,132.13332022,87.55270403
300.00000000,0.01065600,-2.13885704,6.43367410,131.99662919,87.48474346
300.00000000,0.01063414,-2.14057959,6.43195155,131.86117420,87.41695643
300.00000000,0.01061250,-2.14228571,6.43024544,131.72694061,87.35031218
300.00000000,0.01059107,-2.14397549,6.42855565,131.59391271,87.28416184
300.00000000,0.01056986,-2.14564904,6.42688211,131.46207425,87.21816576
300.00000000,0.01054886,-2.14730645,6.42522470,131.33140902,87.15232494
300.00000000,0.01052807,-2.14894782,6.42358332,131.20190132,87.08664047
300.00000000,0.01050748,-2.15057326,6.42195789,131.07353637,87.02111378
300.00000000,0.01048709,-2.15218285,6.42034829,130.94630071,86.95574681
300.00000000,0.01046690,-2.15377670,6.41875444,130.82018237,86.89054213
300.00000000,0.01044690,-2.15535489,6.41717625,130.69517104,86.82550307
300.00000000,0.01042710,-2.15691752,6.41561363,130.57125811,86.76063376
300.00000000,0.01040749,-2.15846465,6.41406649,130.44843657,86.69606285
300.00000000,0.01038808,-2.15999639,6.41253476,130.32670092,86.63195783
300.00000000,0.01036885,-2.16151279,6.41101836,130.20604691,86.56804298
300.00000000,0.01034982,-2.16301394,6.40951721,130.08647126,86.50432489
300.00000000,0.01033097,-2.16449991,6.40803123,129.96797144,86.44081052
300.00000000,0.01031231,-2.16597078,6.40656037,129.85054526,86.37750703
300.00000000,0.01029384,-2.16742661,6.40510453,129.73419065,86.31442161
300.00000000,0.01027555,-2.16886749,6.40366366,129.61890534,86.25156134
300.00000000,0.01025745,-2.17029349,6.40223766,129.50468659,86.18893304
300.00000000,0.01023953,-2.17170468,6.40082647,129.39153106,86.12654317
300.00000000,0.01022180,-2.17310116,6.39942999,129.27943464,86.06439773
300.00000000,0.01020425,-2.17448300,6.39804815,129.16839234,86.00250218
300.00000000,0.01018687,-2.17585030,6.39668085,129.05839832,85.94086144
300.00000000,0.01016968,-2.17720314,6.39532801,128.94944590,85.87947992
300.00000000,0.01015267,-2.17854162,6.39398952,128.84152764,85.81836148
300.00000000,0.01013583,-2.17986584,6.39266530,128.73463546,85.75750954
300.00000000,0.01011916,-2.18117590,6.39135525,128.62876083,85.69755731
300.00000000,0.01010267,-2.18247189,6.39005926,128.52389491,85.63950405
300.00000000,0.01008635,-2.18375392,6.38877723,128.42002871,85.58170352
300.00000000,0.01007019,-2.18502208,6.38750906,128.31715334,85.52415829
300.00000000,0.01005421,-2.18627649,6.38625466,128.21526008,85.46687093
300.00000000,0.01003839,-2.18751724,6.38501391,128.11434060,85.40984410
300.00000000,0.01002273,-2.18874443,6.38378672,128.01438700,85.35308063
300.00000000,0.01000723,-2.18995816,6.38257298,127.91539196,85.29658354
300.00000000,0.00999190,-2.19115853,6.38137261,127.81734871,85.24035612
300.00000000,0.00997672,-2.19234564,6.38018551,127.72025110,85.18619669
300.00000000,0.00996171,-2.19351957,6.37901158,127.62409353,85.13291516
300.00000000,0.00994685,-2.19468042,6.37785072,127.52887093,85.07987518
300.00000000,0.00993214,-2.19582829,6.37670285,127.43457866,85.02708141
300.00000000,0.00991759,-2.19696327,6.37556788,127.34121242,84.97453865
300.00000000,0.00990320,-2.19808544,6.37444571,127.24876818,84.92225180
300.00000000,0.00988896,-2.19919489,6.37333626,127.15724203,84.87022572
300.00000000,0.00987487,-2.20029172,6.37223943,127.06663011,84.81846526
300.00000000,0.00986093,-2.20137602,6.37115513,126.97692848,84.76697516
300.00000000,0.00984715,-2.20244787,6.37008327,126.88813310,84.71576001
300.00000000,0.00983351,-2.20350738,6.36902377,126.80023969,84.66482422
300.00000000,0.00982002,-2.20455462,6.36797653,126.71324377,84.61417198
300.00000000,0.00980668,-2.20558970,6.36694145,126.62714056,84.56380725
300.00000000,0.00979349,-2.20661271,6.36591844,126.54192504,84.51373374
300.00000000,0.00978044,-2.20762374,6.36490741,126.45759190,84.46395493
300.00000000,0.00976753,-2.20862289,6.36390825,126.37413563,84.41447406
300.00000000,0.00975477,-2.20961026,6.36292089,126.29155053,84.36529421
300.00000000,0.00974215,-2.21058594,6.36194520,126.20983075,84.31641823
300.00000000,0.00972967,-2.21155003,6.36098111,126.12897038,84.26784886
300.00000000,0.00971733,-2.21250263,6.36002851,126.04896345,84.21958871
300.00000000,0.00970513,-2.21344383,6.35908731,125.96980403,84.17164030
300.00000000,0.00969307,-2.21437374,6.35815741,125.89148627,84.12400613
300.00000000,0.00968114,-2.21529244,6.35723871,125.81400439,84.07668861
300.00000000,0.00966934,-2.21620004,6.35633111,125.73735276,84.03009645
300.00000000,0.00965769,-2.21709662,6.35543453,125.66152589,83.98550580
300.00000000,0.00964616,-2.21798229,6.35454886,125.58651844,83.94120258
300.00000000,0.00963477,-2.21885713,6.35367402,125.51232520,83.89718975
300.00000000,0.00962350,-2.21972124,6.35280990,125.43894109,83.85347024
300.00000000,0.00961237,-2.22057472,6.35195643,125.36636115,83.81004696
300.00000000,0.00960136,-2.22141765,6.35111349,125.29458048,83.76733101
300.00000000,0.00959049,-2.22225013,6.35028101,125.22359425,83.72542931
300.00000000,0.00957974,-2.22307225,6.34945889,125.15339761,83.68381903
300.00000000,0.00956912,-2.22388411,6.34864704,125.08398574,83.64250293
300.00000000,0.00955862,-2.22468578,6.34784537,125.01535375,83.60148367
300.00000000,0.00954824,-2.22547736,6.34705378,124.94749670,83.56076375
300.00000000,0.00953799,-2.22625895,6.34627219,124.88040958,83.52034556
300.00000000,0.00952787,-2.22703064,6.34550051,124.81408728,83.48023133
300.00000000,0.00951786,-2.22779251,6.34473863,124.74852463,83.44156421
300.00000000,0.00950797,-2.22854466,6.34398648,124.68371634,83.40352892
300.00000000,0.00949820,-2.22928718,6.34324396,124.61965705,83.36578250
300.00000000,0.00948856,-2.23002016,6.34251098,124.55634136,83.32832684
300.00000000,0.00947902,-2.23074369,6.34178745,124.49376379,83.29116370
300.00000000,0.00946961,-2.23145787,6.34107328,124.43191883,83.25467141
300.00000000,0.00946031,-2.23216277,6.34036837,124.37080098,83.21856740
300.00000000,0.00945112,-2.23285850,6.33967264,124.31040471,83.18275710
300.00000000,0.00944205,-2.23354514,6.33898600,124.25072453,83.14724183
300.00000000,0.00943309,-2.23422278,6.33830836,124.19175496,83.11202283
300.00000000,0.00942424,-2.23489152,6.33763963,124.13349058,83.07710128
300.00000000,0.00941550,-2.23555142,6.33697972,124.07592600,83.04247829
300.00000000,0.00940687,-2.23620260,6.33632855,124.01905589,83.00815493
300.00000000,0.00939835,-2.23684513,6.33568602,123.96287494,82.97413218
300.00000000,0.00938994,-2.23747909,6.33505205,123.90737790,82.94041098
300.00000000,0.00938163,-2.23810458,6.33442656,123.85255955,82.90699221
300.00000000,0.00937343,-2.23872169,6.33380946,123.79841470,82.87387666
300.00000000,0.00936533,-2.23933048,6.33320066,123.74493816,82.84106505
300.00000000,0.00935734,-2.23993106,6.33260009,123.69212475,82.80855805
300.00000000,0.00934945,-2.24052350,6.33200764,123.63996929,82.77635620
300.00000000,0.00934167,-2.24110789,6.33142325,123.58846657,82.74445998
300.00000000,0.00933398,-2.24168431,6.33084683,123.53761138,82.71286978
300.00000000,0.00932639,-2.24225285,6.33027830,123.48739846,82.68158587
300.00000000,0.00931891,-2.24281358,6.32971757,123.43782254,82.65060844
300.00000000,0.00931152,-2.24336659,6.32916456,123.38887830,82.61993758
300.00000000,0.00930423,-2.24391196,6.32861918,123.34056040,82.58957328
300.00000000,0.00929703,-2.24444978,6.32808137,123.29286348,82.55951544
300.00000000,0.00928993,-2.24498012,6.32755103,123.24578215,82.52976387
300.00000000,0.00928293,-2.24550307,6.32702808,123.19931100,82.50031830
300.00000000,0.00927602,-2.24601870,6.32651245,123.15344462,82.47117836
300.00000000,0.00926920,-2.24652709,6.32600405,123.10817759,82.44234363
300.00000000,0.00926247,-2.24702834,6.32550281,123.06350449,82.41381360
300.00000000,0.00925584,-2.24752251,6.32500864,123.01941991,82.38558769
300.00000000,0.00924929,-2.24800968,6.32452147,122.97591846,82.35766529
300.00000000,0.00924284,-2.24848993,6.32404122,122.93299476,82.33004569
300.00000000,0.00923647,-2.24896334,6.32356781,122.89064345,82.30272815
300.00000000,0.00923019,-2.24942999,6.32310116,122.84885919,82.27571187
300.00000000,0.00922400,-2.24988994,6.32264120,122.80763666,82.24899599
300.00000000,0.00921789,-2.25034329,6.32218786,122.76697056,82.22257961
300.00000000,0.00921187,-2.25079010,6.32174105,122.72685561,82.19646175
300.00000000,0.00920593,-2.25123045,6.32130070,122.68728654,82.17064142
300.00000000,0.00920007,-2.25166441,6.32086674,122.64825809,82.14534911
300.00000000,0.00919430,-2.25209205,6.32043909,122.60976504,82.12046389
300.00000000,0.00918860,-2.25251346,6.32001769,122.57180213,82.09586829
300.00000000,0.00918299,-2.25292870,6.31960245,122.53436415,82.07156112
300.00000000,0.00917746,-2.25333784,6.31919330,122.49744588,82.04754113
300.00000000,0.00917201,-2.25374096,6.31879018,122.46104210,82.02380701
300.00000000,0.00916663,-2.25413813,6.31839302,122.42514761,82.00035741
300.00000000,0.00916133,-2.25452942,6.31800173,122.38975719,81.97719093
300.00000000,0.00915611,-2.25491489,6.31761626,122.35486566,81.95430611
300.00000000,0.00915096,-2.25529462,6.31723652,122.32046783,81.93179867
300.00000000,0.00914589,-2.25566868,6.31686246,122.28655853,81.91016426
300.00000000,0.00914089,-2.25603714,6.31649400,122.25313260,81.88879766
300.00000000,0.00913596,-2.25640006,6.31613108,122.22018490,81.86769731
300.00000000,0.00913111,-2.25675752,6.31577363,122.18771031,81.84686163
300.00000000,0.00912632,-2.25710957,6.31542157,122.15570373,81.82628899
300.00000000,0.00912161,-2.25745629,6.31507485,122.12416007,81.80597774
300.00000000,0.00911697,-2.25779775,6.31473340,122.09307430,81.78592620
300.00000000,0.00911239,-2.25813400,6.31439715,122.06244138,81.76613265
300.00000000,0.00910789,-2.25846511,6.31406603,122.03225632,81.74659535
300.00000000,0.00910345,-2.25879116,6.31373999,122.00251415,81.72731254
300.00000000,0.00909908,-2.25911219,6.31341896,121.97320993,81.70828244
300.00000000,0.00909477,-2.25942827,6.31310287,121.94433873,81.68950322
300.00000000,0.00909053,-2.25973948,6.31279167,121.91589566,81.67097306
300.00000000,0.00908635,-2.26004586,6.31248529,121.88787587,81.65269010
300.00000000,0.00908223,-2.26034748,6.31218366,121.86027452,81.63465245
300.00000000,0.00907818,-2.26064441,6.31188674,121.83308678,81.61685821
300.00000000,0.00907419,-2.26093670,6.31159445,121.80630787,81.59930545
300.00000000,0.00907026,-2.26122441,6.31130674,121.77993302,81.58199223
300.00000000,0.00906639,-2.26150760,6.31102355,121.75395749,81.56491659
300.00000000,0.00906258,-2.26178633,6.31074481,121.72837657,81.54807654
300.00000000,0.00905883,-2.26206066,6.31047048,121.70318556,81.53147007
300.00000000,0.00905514,-2.26233065,6.31020049,121.67837979,81.51509518
300.00000000,0.00905151,-2.26259636,6.30993479,121.65395462,81.49894982
300.00000000,0.00904793,-2.26285783,6.30967332,121.62990544,81.48303194
300.00000000,0.00904441,-2.26311513,6.30941601,121.60622767,81.46733950
300.00000000,0.00904094,-2.26336832,6.30916283,121.58291675,81.45187041
300.00000000,0.00903753,-2.26361744,6.30891370,121.55996817,81.43662259
300.00000000,0.00903417,-2.26386256,6.30866858,121.53737742,81.42159397
300.00000000,0.00903086,-2.26410373,6.30842742,121.51514004,81.40678243
300.00000000,0.00902761,-2.26434099,6.30819015,121.49325162,81.39218588
300.00000000,0.00902441,-2.26457441,6.30795673,121.47170776,81.37780221
300.00000000,0.00902126,-2.26480404,6.30772710,121.45050410,81.36362931
300.00000000,0.00901816,-2.26502993,6.30750122,121.42963631,81.34966507
300.00000000,0.00901511,-2.26525212,6.30727902,121.40910010,81.33590737
300.00000000,0.00901211,-2.26547068,6.30706047,121.38889122,81.32235409
300.00000000,0.00900915,-2.26568565,6.30684550,121.36900544,81.30900312
300.00000000,0.00900625,-2.26589708,6.30663407,121.34943857,81.29585232
300.00000000,0.00900339,-2.26610502,6.30642613,121.33018646,81.28289958
300.00000000,0.00900058,-2.26630952,6.30622162,121.31124499,81.27014278
300.00000000,0.00899782,-2.26651063,6.30602052,121.29261006,81.25757980
300.00000000,0.00899510,-2.26670840,6.30582275,121.27427762,81.24520852
300.00000000,0.00899242,-2.26690286,6.30562828,121.25624365,81.23302682
300.00000000,0.00898979,-2.26709408,6.30543706,121.23850416,81.22103259
300.00000000,0.00898720,-2.26728210,6.30524905,121.22105520,81.20922372
300.00000000,0.00898466,-2.26746695,6.30506419,121.20389285,81.19759810
300.00000000,0.00898216,-2.26764870,6.30488245,121.18701321,81.18615362
300.00000000,0.00897969,-2.26782737,6.30470377,121.17041245,81.17488819
300.00000000,0.00897728,-2.26800303,6.30452812,121.15408674,81.16379973
300.00000000,0.00897490,-2.26817570,6.30435545,121.13803230,81.15288613
300.00000000,0.00897256,-2.26834544,6.30418571,121.12224539,81.14214534
300.00000000,0.00897026,-2.26851228,6.30401886,121.10672230,81.13157527
300.00000000,0.00896800,-2.26867628,6.30385487,121.09145936,81.12117386
300.00000000,0.00896577,-2.26883746,6.30369369,121.07645291,81.11093907
300.00000000,0.00896359,-2.26899588,6.30353527,121.06169938,81.10086885
300.00000000,0.00896144,-2.26915157,6.30337958,121.04719518,81.09096116
