# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00385243,-2.67000205,5.90252910,79.36577587,62.01263660
300.00000000,0.00383967,-2.67160131,5.90092984,79.23423220,61.91345327
300.00000000,0.00382727,-2.67317892,5.89935223,79.10615723,61.81614131
300.00000000,0.00381522,-2.67473475,5.89779640,78.98156034,61.72530177
300.00000000,0.00380352,-2.67626897,5.89626218,78.86039024,61.63716303
300.00000000,0.00379217,-2.67778204,5.89474911,78.74254982,61.55102745
300.00000000,0.00378113,-2.67927460,5.89325654,78.62791228,61.46998269
300.00000000,0.00377041,-2.68074739,5.89178376,78.51633617,61.39492378
300.00000000,0.00375998,-2.68220118,5.89032997,78.40767659,61.32389905
300.00000000,0.00374983,-2.68363672,5.88889442,78.30179155,61.25480598
300.00000000,0.00373995,-2.68505473,5.88747642,78.19854508,61.18759818
300.00000000,0.00373032,-2.68645582,5.88607533,78.09780951,61.12221005
300.00000000,0.00372093,-2.68784054,5.88469061,77.99946814,61.05855585
300.00000000,0.00371177,-2.68920931,5.88332183,77.90341729,60.99653254
300.00000000,0.00370284,-2.69056248,5.88196867,77.80956582,60.93639331
300.00000000,0.00369411,-2.69190029,5.88063086,77.71783178,60.87810683
300.00000000,0.00368559,-2.69322298,5.87930817,77.62813772,60.82112733
300.00000000,0.00367726,-2.69453075,5.87800040,77.54040653,60.76532225
300.00000000,0.00366912,-2.69582385,5.87670730,77.45455906,60.71056689
300.00000000,0.00366117,-2.69710253,5.87542862,77.37051262,60.65674721
300.00000000,0.00365338,-2.69836708,5.87416407,77.28818006,60.60553553
300.00000000,0.00364575,-2.69961783,5.87291332,77.20746943,60.55565232
300.00000000,0.00363828,-2.70085513,5.87167602,77.12828485,60.50633817
300.00000000,0.00363094,-2.70207933,5.87045181,77.05052846,60.45751934
300.00000000,0.00362375,-2.70329080,5.86924034,76.97410221,60.40912017
300.00000000,0.00361667,-2.70448988,5.86804127,76.89890849,60.36106074
300.00000000,0.00360971,-2.70567691,5.86685424,76.82484997,60.31325613
300.00000000,0.00360285,-2.70685222,5.86567893,76.75183035,60.26561838
300.00000000,0.00359608,-2.70801612,5.86451502,76.67975678,60.21806167
300.00000000,0.00358941,-2.70916893,5.86336222,76.60854351,60.17050903
300.00000000,0.00358281,-2.71031088,5.86222027,76.53811484,60.12289767
300.00000000,0.00357629,-2.71144220,5.86108895,76.46840648,60.07518124
300.00000000,0.00356983,-2.71256306,5.85996808,76.39936551,60.02732901
300.00000000,0.00356344,-2.71367362,5.85885753,76.33095025,59.97932338
300.00000000,0.00355711,-2.71477396,5.85775719,76.26313019,59.93132168
300.00000000,0.00355084,-2.71586413,5.85666701,76.19588574,59.88391469
300.00000000,0.00354463,-2.71694417,5.85558697,76.12920742,59.83723789
300.00000000,0.00353848,-2.71801406,5.85451709,76.06309476,59.79041644
300.00000000,0.00353238,-2.71907376,5.85345739,75.99755523,59.74347178
300.00000000,0.00352635,-2.72012321,5.85240794,75.93260291,59.69643341
300.00000000,0.00352037,-2.72116235,5.85136879,75.86825617,59.64933908
300.00000000,0.00351446,-2.72219115,5.85033999,75.80453468,59.60223327
300.00000000,0.00350861,-2.72320958,5.84932157,75.74145666,59.55516483
300.00000000,0.00350283,-2.72421764,5.84831351,75.67903751,59.50818456
300.00000000,0.00349712,-2.72521536,5.84731579,75.61728970,59.46134304
300.00000000,0.00349147,-2.72620278,5.84632836,75.55622279,59.41468826
300.00000000,0.00348590,-2.72717998,5.84535116,75.49584313,59.36932973
300.00000000,0.00348039,-2.72814703,5.84438411,75.43615302,59.32434950
300.00000000,0.00347494,-2.72910405,5.84342710,75.37715043,59.27964516
300.00000000,0.00346957,-2.73005114,5.84248000,75.31882916,59.23523690
300.00000000,0.00346426,-2.73098846,5.84154269,75.26117942,59.19113894
300.00000000,0.00345902,-2.73191616,5.84061499,75.20418844,59.14830873
300.00000000,0.00345383,-2.73283440,5.83969675,75.14784137,59.10776814
300.00000000,0.00344871,-2.73374335,5.83878779,75.09212235,59.06787986
300.00000000,0.00344365,-2.73464319,5.83788795,75.03701553,59.02838040
300.00000000,0.00343865,-2.73553408,5.83699706,74.98250548,58.98913527
300.00000000,0.00343371,-2.73641618,5.83611496,74.92857735,58.95014175
300.00000000,0.00342882,-2.73728963,5.83524151,74.87521726,58.91139242
300.00000000,0.00342398,-2.73815456,5.83437658,74.82241303,58.87287572
300.00000000,0.00341920,-2.73901108,5.83352006,74.77015477,58.83457723
300.00000000,0.00341447,-2.73985929,5.83267186,74.71843469,58.79648075
300.00000000,0.00340980,-2.74069926,5.83183188,74.66724644,58.75856893
300.00000000,0.00340517,-2.74153108,5.83100006,74.61658428,58.72082369
300.00000000,0.00340060,-2.74235481,5.83017634,74.56644263,58.68322644
300.00000000,0.00339607,-2.74317052,5.82936063,74.51681579,58.64575807
300.00000000,0.00339160,-2.74397827,5.82855288,74.46769773,58.60839867
300.00000000,0.00338717,-2.74477812,5.82775302,74.41908188,58.57112709
300.00000000,0.00338279,-2.74557015,5.82696100,74.37096102,58.53392085
300.00000000,0.00337846,-2.74635442,5.82617673,74.32332707,58.49675621
300.00000000,0.00337417,-2.74713099,5.82540015,74.27617074,58.45960863
300.00000000,0.00336993,-2.74789996,5.82463119,74.22948112,58.42245345
300.00000000,0.00336574,-2.74866141,5.82386974,74.18324582,58.38526713
300.00000000,0.00336158,-2.74941544,5.82311571,74.13745136,58.34802855
300.00000000,0.00335747,-2.75016217,5.82236898,74.09208365,58.31071991
300.00000000,0.00335340,-2.75090170,5.82162944,74.04712824,58.27332675
300.00000000,0.00334936,-2.75163418,5.82089697,74.00257044,58.23583754
300.00000000,0.00334536,-2.75235972,5.82017143,73.95839561,58.19824320
300.00000000,0.00334140,-2.75307846,5.81945269,73.91458963,58.16053683
300.00000000,0.00333747,-2.75379053,5.81874062,73.87113927,58.12271377
300.00000000,0.00333358,-2.75449606,5.81803508,73.82803245,58.08477171
300.00000000,0.00332972,-2.75519519,5.81733595,73.78525836,58.04671090
300.00000000,0.00332589,-2.75588804,5.81664310,73.74280747,58.00853429
300.00000000,0.00332209,-2.75657475,5.81595640,73.70067139,57.97024730
300.00000000,0.00331832,-2.75725542,5.81527572,73.65884259,57.93185733
300.00000000,0.00331458,-2.75793021,5.81460094,73.61731430,57.89337307
300.00000000,0.00331087,-2.75859922,5.81393193,73.57608048,57.85480387
300.00000000,0.00330718,-2.75926258,5.81326857,73.53513574,57.81615900
300.00000000,0.00330353,-2.75992041,5.81261074,73.49447503,57.77744692
300.00000000,0.00329990,-2.76057283,5.81195831,73.45409322,57.73867461
300.00000000,0.00329629,-2.76121997,5.81131117,73.41398473,57.70147001
300.00000000,0.00329272,-2.76186196,5.81066919,73.37414340,57.66481042
300.00000000,0.00328917,-2.76249891,5.81003224,73.33456235,57.62809257
300.00000000,0.00328564,-2.76313096,5.80940019,73.29523392,57.59131631
300.00000000,0.00328214,-2.76375825,5.80877290,73.25614956,57.55447986
300.00000000,0.00327866,-2.76438091,5.80815024,73.21729983,57.51757959
300.00000000,0.00327520,-2.76499907,5.80753207,73.17867442,57.48252192
300.00000000,0.00327176,-2.76561290,5.80691825,73.14026217,57.44792372
300.00000000,0.00326834,-2.76622251,5.80630863,73.10205132,57.41443279
300.00000000,0.00326494,-2.76682806,5.80570308,73.06402969,57.38082696
300.00000000,0.00326156,-2.76742969,5.80510146,73.02618489,57.34807949
300.00000000,0.00325820,-2.76802753,5.80450362,72.98850441,57.31540649
300.00000000,0.00325485,-2.76862172,5.80390942,72.95097568,57.28254697
300.00000000,0.00325151,-2.76921241,5.80331874,72.91358625,57.24948931
300.00000000,0.00324819,-2.76979971,5.80273144,72.87632400,57.21622231
300.00000000,0.00324488,-2.77038377,5.80214738,72.83917727,57.18273526
300.00000000,0.00324158,-2.77096470,5.80156645,72.80213490,57.14901785
300.00000000,0.00323829,-2.77154263,5.80098851,72.76518623,57.11506016
300.00000000,0.00323501,-2.77211769,5.80041345,72.72832113,57.08085271
300.00000000,0.00323174,-2.77268999,5.79984116,72.69152988,57.04638649
300.00000000,0.00322847,-2.77325964,5.79927151,72.65480322,57.01165318
300.00000000,0.00322521,-2.77382676,5.79870438,72.61813230,56.97664522
300.00000000,0.00322196,-2.77439146,5.79813968,72.58150864,56.94266533
300.00000000,0.00321871,-2.77495386,5.79757729,72.54492398,56.90891732
300.00000000,0.00321547,-2.77551405,5.79701709,72.50837025,56.87491856
300.00000000,0.00321223,-2.77607216,5.79645898,72.47183942,56.84297903
300.00000000,0.00320900,-2.77662829,5.79590286,72.43532356,56.81079807
300.00000000,0.00320576,-2.77718255,5.79534860,72.39881480,56.77837010
300.00000000,0.00320253,-2.77773504,5.79479610,72.36230527,56.74568948
300.00000000,0.00319930,-2.77828588,5.79424526,72.32578706,56.71275048
300.00000000,0.00319607,-2.77883517,5.79369597,72.28925221,56.68103381
300.00000000,0.00319284,-2.77938302,5.79314813,72.25269275,56.65257340
300.00000000,0.00318960,-2.77992953,5.79260162,72.21610070,56.62383020
