# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.06679466,-1.29380670,4.26823362,16.28160101,11.57073375
300.00000000,0.06671689,-1.29483949,4.26720083,16.27212057,11.56359384
300.00000000,0.06663556,-1.29587794,4.26616238,16.26219920,11.55612349
300.00000000,0.06656729,-1.29686290,4.26517742,16.25386602,11.54996255
300.00000000,0.06649854,-1.29784279,4.26419753,16.24547065,11.54368602
300.00000000,0.06642537,-1.29883172,4.26320860,16.23653040,11.53692873
300.00000000,0.06634865,-1.29982687,4.26221345,16.22715181,11.52976887
300.00000000,0.06626956,-1.30082415,4.26121617,16.21747651,11.52231848
300.00000000,0.06620444,-1.30176326,4.26027706,16.20950689,11.51619020
300.00000000,0.06614781,-1.30266384,4.25937648,16.20257282,11.51086046
300.00000000,0.06609978,-1.30352470,4.25851562,16.19668972,11.50632040
300.00000000,0.06604168,-1.30441580,4.25762452,16.18956951,11.50104672
300.00000000,0.06599143,-1.30527039,4.25676993,16.18340865,11.49663214
300.00000000,0.06594791,-1.30609207,4.25594825,16.17807250,11.49279721
300.00000000,0.06590260,-1.30691288,4.25512744,16.17251371,11.48877272
300.00000000,0.06585576,-1.30773185,4.25430848,16.16676525,11.48458198
300.00000000,0.06580769,-1.30854794,4.25349238,16.16086331,11.48025168
300.00000000,0.06576288,-1.30934405,4.25269627,16.15536057,11.47621688
300.00000000,0.06571975,-1.31012614,4.25191418,16.15006250,11.47232901
300.00000000,0.06567490,-1.31090723,4.25113309,16.14454988,11.46826772
300.00000000,0.06562876,-1.31168563,4.25035469,16.13887853,11.46407657
300.00000000,0.06559285,-1.31241760,4.24962272,16.13446195,11.46080152
300.00000000,0.06555748,-1.31313991,4.24890041,16.13011197,11.45756070
300.00000000,0.06552585,-1.31384058,4.24819974,16.12621946,11.45459508
300.00000000,0.06549279,-1.31453920,4.24750112,16.12215182,11.45146675
300.00000000,0.06545237,-1.31525925,4.24678107,16.11717542,11.44761091
300.00000000,0.06542115,-1.31593559,4.24610473,16.11333123,11.44463763
300.00000000,0.06538796,-1.31661196,4.24542836,16.10924349,11.44148956
300.00000000,0.06535140,-1.31729408,4.24474624,16.10473947,11.43803318
300.00000000,0.06531401,-1.31797204,4.24406828,16.10013073,11.43452532
300.00000000,0.06527828,-1.31863592,4.24340440,16.09572635,11.43119951
300.00000000,0.06523857,-1.31930829,4.24273203,16.09083046,11.42752513
300.00000000,0.06520234,-1.31996001,4.24208031,16.08636195,11.42419090
300.00000000,0.06516567,-1.32060665,4.24143367,16.08183766,11.42080027
300.00000000,0.06512398,-1.32126680,4.24077352,16.07669223,11.41692326
300.00000000,0.06508987,-1.32188935,4.24015097,16.07248134,11.41376712
300.00000000,0.06505265,-1.32251753,4.23952279,16.06788630,11.41045642
300.00000000,0.06501279,-1.32314966,4.23889066,16.06296268,11.40705405
300.00000000,0.06497498,-1.32376675,4.23827357,16.05829113,11.40385586
300.00000000,0.06493616,-1.32438134,4.23765898,16.05349262,11.40057968
300.00000000,0.06489473,-1.32500006,4.23704026,16.04837167,11.39707644
300.00000000,0.06485283,-1.32561446,4.23642586,16.04318989,11.39351533
300.00000000,0.06481382,-1.32621086,4.23582947,16.03836347,11.39019989
300.00000000,0.06477910,-1.32678373,4.23525660,16.03406685,11.38723524
300.00000000,0.06474578,-1.32734490,4.23469542,16.02994325,11.38457102
300.00000000,0.06470973,-1.32791155,4.23412877,16.02548018,11.38182600
300.00000000,0.06467541,-1.32846506,4.23357526,16.02122910,11.37923004
300.00000000,0.06464571,-1.32899331,4.23304701,16.01755093,11.37705965
300.00000000,0.06461617,-1.32951493,4.23252539,16.01389038,11.37490427
300.00000000,0.06458804,-1.33002475,4.23201557,16.01040410,11.37286752
300.00000000,0.06455990,-1.33052876,4.23151156,16.00691590,11.37082266
300.00000000,0.06453711,-1.33100484,4.23103548,16.00409082,11.36922497
300.00000000,0.06451039,-1.33149195,4.23054837,16.00077673,11.36722750
300.00000000,0.06448442,-1.33197018,4.23007014,15.99755579,11.36530101
300.00000000,0.06446227,-1.33242656,4.22961376,15.99480816,11.36374155
300.00000000,0.06443884,-1.33288267,4.22915765,15.99190193,11.36207492
300.00000000,0.06441538,-1.33333342,4.22870690,15.98899001,11.36040462
300.00000000,0.06439569,-1.33376292,4.22827740,15.98654571,11.35905166
300.00000000,0.06437463,-1.33419303,4.22784729,15.98393223,11.35754603
300.00000000,0.06435145,-1.33462684,4.22741348,15.98105411,11.35585075
300.00000000,0.06432983,-1.33504869,4.22699163,15.97836908,11.35430836
300.00000000,0.06430649,-1.33547271,4.22656761,15.97546991,11.35261129
300.00000000,0.06428491,-1.33588401,4.22615631,15.97278910,11.35109333
300.00000000,0.06426414,-1.33628702,4.22575330,15.97020930,11.34961720
300.00000000,0.06424157,-1.33669316,4.22534716,15.96740429,11.34794046
300.00000000,0.06422206,-1.33708109,4.22495923,15.96497880,11.34656919
300.00000000,0.06419982,-1.33747596,4.22456436,15.96221415,11.34495831
300.00000000,0.06417849,-1.33786212,4.22417821,15.95956321,11.34343779
300.00000000,0.06415781,-1.33824086,4.22379947,15.95699097,11.34199440
300.00000000,0.06413558,-1.33862177,4.22341855,15.95422669,11.34040261
300.00000000,0.06411285,-1.33900072,4.22303960,15.95139972,11.33872634
300.00000000,0.06409209,-1.33936700,4.22267332,15.94881666,11.33720097
300.00000000,0.06407269,-1.33972298,4.22231734,15.94640211,11.33587540
300.00000000,0.06405247,-1.34007828,4.22196204,15.94388591,11.33450841
300.00000000,0.06403125,-1.34043385,4.22160647,15.94124439,11.33304993
300.00000000,0.06401288,-1.34077305,4.22126727,15.93895842,11.33184095
300.00000000,0.06399741,-1.34109541,4.22094491,15.93703147,11.33116983
300.00000000,0.06397982,-1.34142305,4.22061727,15.93484175,11.33032083
300.00000000,0.06396373,-1.34174044,4.22029988,15.93283824,11.32955772
300.00000000,0.06394774,-1.34205383,4.21998649,15.93084586,11.32875946
300.00000000,0.06392946,-1.34237358,4.21966675,15.92856890,11.32776929
300.00000000,0.06391509,-1.34267221,4.21936811,15.92677822,11.32714253
300.00000000,0.06389937,-1.34297315,4.21906717,15.92482051,11.32640540
300.00000000,0.06388251,-1.34327566,4.21876466,15.92271910,11.32557191
300.00000000,0.06387019,-1.34355466,4.21848567,15.92118356,11.32511767
300.00000000,0.06385781,-1.34383070,4.21820962,15.91964008,11.32466304
300.00000000,0.06384325,-1.34411335,4.21792697,15.91782511,11.32397949
300.00000000,0.06383262,-1.34437490,4.21766543,15.91649982,11.32367528
300.00000000,0.06381890,-1.34464694,4.21739338,15.91478934,11.32312135
300.00000000,0.06380319,-1.34492475,4.21711557,15.91283018,11.32240674
300.00000000,0.06379051,-1.34518572,4.21685460,15.91124914,11.32197822
300.00000000,0.06377626,-1.34545070,4.21658962,15.90947230,11.32142056
300.00000000,0.06376415,-1.34570331,4.21633701,15.90796168,11.32101170
300.00000000,0.06375152,-1.34595558,4.21608474,15.90638640,11.32051799
300.00000000,0.06373630,-1.34621701,4.21582331,15.90448737,11.31975708
300.00000000,0.06372599,-1.34645329,4.21558703,15.90320068,11.31946201
300.00000000,0.06371422,-1.34669339,4.21534693,15.90173212,11.31908746
300.00000000,0.06370302,-1.34692851,4.21511181,15.90033371,11.31872290
300.00000000,0.06369097,-1.34716481,4.21487551,15.89882976,11.31829993
300.00000000,0.06367844,-1.34740068,4.21463964,15.89726656,11.31784886
300.00000000,0.06366471,-1.34763955,4.21440077,15.89555279,11.31729974
