# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.17162186,-0.87374494,4.57523995,23.30843963,16.90905078
300.00000000,0.17162401,-0.87372170,4.57526319,23.30858526,16.90955376
300.00000000,0.17162549,-0.87369965,4.57528525,23.30868578,16.91000621
300.00000000,0.17162627,-0.87367887,4.57530603,23.30873897,16.91040700
300.00000000,0.17162632,-0.87365943,4.57532547,23.30874273,16.91075506
300.00000000,0.17162562,-0.87364142,4.57534348,23.30869509,16.91114675
300.00000000,0.17162414,-0.87362490,4.57536000,23.30859424,16.91161434
300.00000000,0.17162184,-0.87360995,4.57537495,23.30843850,16.91202548
300.00000000,0.17161872,-0.87359662,4.57538828,23.30822639,16.91237932
300.00000000,0.17161475,-0.87358498,4.57539992,23.30795662,16.91267511
300.00000000,0.17160991,-0.87357507,4.57540983,23.30762810,16.91291226
300.00000000,0.17160419,-0.87356693,4.57541796,23.30723997,16.91309031
300.00000000,0.17159759,-0.87356062,4.57542428,23.30679158,16.91320897
300.00000000,0.17159010,-0.87355614,4.57542875,23.30628253,16.91326812
300.00000000,0.17158171,-0.87355354,4.57543136,23.30571264,16.91326782
300.00000000,0.17157242,-0.87355281,4.57543209,23.30508200,16.91320829
300.00000000,0.17156224,-0.87355397,4.57543092,23.30439093,16.91308993
300.00000000,0.17155119,-0.87355703,4.57542787,23.30363997,16.91291333
300.00000000,0.17153926,-0.87356196,4.57542294,23.30282991,16.91267924
300.00000000,0.17152648,-0.87356876,4.57541614,23.30196177,16.91238859
300.00000000,0.17151286,-0.87357740,4.57540750,23.30103676,16.91204247
300.00000000,0.17149843,-0.87358786,4.57539704,23.30005631,16.91164211
300.00000000,0.17148320,-0.87360010,4.57538480,23.29902202,16.91122734
300.00000000,0.17146721,-0.87361408,4.57537082,23.29793564,16.91079556
300.00000000,0.17145048,-0.87362975,4.57535515,23.29679908,16.91031295
300.00000000,0.17143305,-0.87364707,4.57533783,23.29561435,16.90978122
300.00000000,0.17141493,-0.87366599,4.57531891,23.29438359,16.90920215
300.00000000,0.17139617,-0.87368644,4.57529846,23.29310896,16.90857761
300.00000000,0.17137680,-0.87370837,4.57527652,23.29179272,16.90808868
300.00000000,0.17135686,-0.87373173,4.57525317,23.29043713,16.90757380
300.00000000,0.17133636,-0.87375645,4.57522845,23.28904446,16.90701142
300.00000000,0.17131536,-0.87378246,4.57520243,23.28761696,16.90642631
300.00000000,0.17129388,-0.87380972,4.57517517,23.28615683,16.90593405
300.00000000,0.17127195,-0.87383817,4.57514673,23.28466624,16.90539832
300.00000000,0.17124960,-0.87386773,4.57511716,23.28314726,16.90482104
300.00000000,0.17122687,-0.87389837,4.57508653,23.28160190,16.90420408
300.00000000,0.17120378,-0.87393003,4.57505487,23.28003203,16.90354924
300.00000000,0.17118036,-0.87396265,4.57502225,23.27843946,16.90296055
300.00000000,0.17115663,-0.87399619,4.57498871,23.27682584,16.90240482
300.00000000,0.17113261,-0.87403061,4.57495429,23.27519274,16.90181418
300.00000000,0.17110833,-0.87406586,4.57491904,23.27354156,16.90119009
300.00000000,0.17108381,-0.87410191,4.57488299,23.27187363,16.90055605
300.00000000,0.17105905,-0.87413871,4.57484618,23.27019013,16.89994844
300.00000000,0.17103409,-0.87417625,4.57480865,23.26849213,16.89931060
300.00000000,0.17100893,-0.87421448,4.57477041,23.26678060,16.89864365
300.00000000,0.17098359,-0.87425339,4.57473151,23.26505640,16.89794856
300.00000000,0.17095807,-0.87429294,4.57469196,23.26332032,16.89722628
300.00000000,0.17093239,-0.87433312,4.57465178,23.26157304,16.89647765
300.00000000,0.17090656,-0.87437389,4.57461100,23.25981518,16.89570348
300.00000000,0.17088058,-0.87441525,4.57456964,23.25804733,16.89490450
300.00000000,0.17085446,-0.87445718,4.57452772,23.25626999,16.89408142
300.00000000,0.17082822,-0.87449965,4.57448525,23.25448364,16.89323490
300.00000000,0.17080185,-0.87454265,4.57444225,23.25268872,16.89236558
300.00000000,0.17077536,-0.87458616,4.57439873,23.25088569,16.89153466
300.00000000,0.17074876,-0.87463017,4.57435473,23.24907494,16.89076020
300.00000000,0.17072206,-0.87467466,4.57431024,23.24725690,16.88996269
300.00000000,0.17069525,-0.87471961,4.57426529,23.24543199,16.88914277
300.00000000,0.17066836,-0.87476500,4.57421989,23.24360063,16.88830107
300.00000000,0.17064138,-0.87481083,4.57417407,23.24176325,16.88743822
