# samples,smse,msll,nlpd,rmse,mae
300.00000000,0.00000311,-4.61199187,0.80011502,0.09562397,0.06428020
300.00000000,0.00000308,-4.61716562,0.79494127,0.09511211,0.06383335
300.00000000,0.00000304,-4.62233800,0.78976889,0.09459915,0.06338756
300.00000000,0.00000301,-4.62750899,0.78459790,0.09408511,0.06294289
300.00000000,0.00000298,-4.63267861,0.77942828,0.09357002,0.06249938
300.00000000,0.00000294,-4.63784685,0.77426004,0.09305389,0.06205710
300.00000000,0.00000291,-4.64301372,0.76909317,0.09253675,0.06161659
300.00000000,0.00000288,-4.64817924,0.76392765,0.09201861,0.06117770
300.00000000,0.00000285,-4.65334340,0.75876349,0.09149946,0.06074231
300.00000000,0.00000281,-4.65850623,0.75360066,0.09097933,0.06030810
300.00000000,0.00000278,-4.66366773,0.74843916,0.09045820,0.05987511
300.00000000,0.00000275,-4.66882792,0.74327897,0.08993610,0.05944546
300.00000000,0.00000272,-4.67398682,0.73812007,0.08941304,0.05901772
300.00000000,0.00000269,-4.67914444,0.73296245,0.08888902,0.05859121
300.00000000,0.00000266,-4.68430081,0.72780609,0.08836409,0.05816866
300.00000000,0.00000262,-4.68945593,0.72265096,0.08783826,0.05775238
300.00000000,0.00000259,-4.69460983,0.71749707,0.08731160,0.05733723
300.00000000,0.00000256,-4.69976252,0.71234437,0.08678414,0.05692325
300.00000000,0.00000253,-4.70491403,0.70719287,0.08625597,0.05651044
300.00000000,0.00000250,-4.71006437,0.70204253,0.08572714,0.05609884
300.00000000,0.00000247,-4.71521355,0.69689334,0.08519775,0.05568849
300.00000000,0.00000244,-4.72036161,0.69174528,0.08466789,0.05527941
300.00000000,0.00000241,-4.72550855,0.68659834,0.08413765,0.05487164
300.00000000,0.00000238,-4.73065439,0.68145250,0.08360714,0.05447046
300.00000000,0.00000235,-4.73579915,0.67630774,0.08307645,0.05407094
300.00000000,0.00000232,-4.74094285,0.67116404,0.08254571,0.05367277
300.00000000,0.00000229,-4.74608550,0.66602140,0.08201501,0.05327598
300.00000000,0.00000226,-4.75122711,0.66087978,0.08148446,0.05288061
300.00000000,0.00000223,-4.75636771,0.65573918,0.08095417,0.05249004
300.00000000,0.00000220,-4.76150731,0.65059958,0.08042424,0.05210251
300.00000000,0.00000217,-4.76664592,0.64546097,0.07989477,0.05171639
300.00000000,0.00000214,-4.77178356,0.64032333,0.07936586,0.05133172
300.00000000,0.00000211,-4.77692025,0.63518664,0.07883761,0.05094953
300.00000000,0.00000209,-4.78205599,0.63005090,0.07831009,0.05056997
300.00000000,0.00000206,-4.78719081,0.62491608,0.07778341,0.05019188
300.00000000,0.00000203,-4.79232471,0.61978218,0.07725764,0.04981529
300.00000000,0.00000200,-4.79745771,0.61464918,0.07673287,0.04944021
300.00000000,0.00000198,-4.80258983,0.60951707,0.07620918,0.04906667
300.00000000,0.00000195,-4.80772106,0.60438583,0.07568665,0.04869469
300.00000000,0.00000192,-4.81285142,0.59925547,0.07516536,0.04832429
300.00000000,0.00000189,-4.81798093,0.59412596,0.07464538,0.04795548
300.00000000,0.00000187,-4.82310959,0.58899730,0.07412680,0.04758900
